edad,experiencia,kilometraje,antiguedad_auto,anio_fabricacion,siniestros_5y,prima_real
69,28,102261,15,2010,0,276.10155054809127
52,18,95739,17,2008,1,443.72398156452306
24,6,557,21,2004,2,569.0598930141975
44,0,161738,14,2011,0,444.94169763471103
45,2,168461,5,2020,1,462.0112570039686
39,20,178772,1,2024,1,358.8451794295708
31,13,130878,8,2017,2,429.3062440873549
24,6,99143,3,2022,0,371.2855397221319
54,2,24578,12,2013,1,477.6655270068349
39,21,74779,22,2003,1,435.1556090519274
22,4,140668,21,2004,0,444.5720205895352
72,19,57500,10,2015,0,274.0990571469412
19,1,72534,12,2013,0,500.19756523593367
44,20,10129,10,2015,0,259.24868194487874
38,20,194466,18,2007,0,447.23723096405956
71,5,197118,7,2018,0,397.4207072654878
55,12,11596,6,2019,0,279.46621531756506
32,14,65355,24,2001,0,383.0620937138932
38,8,12974,15,2010,1,431.89624992613426
27,9,197745,2,2023,0,379.68344678641074
40,1,112004,16,2009,0,410.78385863705546
73,18,126794,17,2008,1,426.9482556862979
56,18,70202,27,1998,0,387.0763806666175
22,4,74442,26,1999,0,554.9878479971136
18,0,152890,14,2011,0,573.7990433822453
30,8,174318,27,1998,0,351.22273704027015
38,16,55598,16,2009,0,322.09929259550773
43,25,133726,10,2015,0,214.52446721201667
67,1,33758,4,2021,1,455.61802998088996
62,35,24204,15,2010,2,441.06491838870033
38,18,127309,14,2011,0,353.6779128064969
70,16,166000,9,2016,0,329.2450143778204
35,4,184681,13,2012,0,421.09950804721717
54,36,30552,1,2024,0,279.3785137040328
62,17,141408,15,2010,0,363.15753176072803
49,6,47037,18,2007,0,318.95474942182005
53,16,147278,7,2018,1,359.14954733821213
34,16,34831,14,2011,2,463.5495396297373
52,34,43563,9,2016,0,263.53374364589325
66,39,18361,29,1996,0,276.4380214443942
28,3,41335,4,2021,0,351.95407108225766
38,20,74469,19,2006,0,393.82157743773735
69,24,25816,15,2010,0,295.4425949058401
72,4,146691,20,2005,0,393.572465780359
70,29,92479,25,2000,1,354.05647442524787
43,11,26819,21,2004,0,339.29353735946603
21,3,142813,11,2014,0,571.2696399297733
51,23,122330,22,2003,0,352.6709703593035
69,28,8798,29,1996,0,306.1973992929451
65,8,156215,12,2013,1,436.11541707242577
35,3,49695,8,2017,0,307.17059340472883
57,23,163819,16,2009,0,314.2104820361378
52,13,129544,19,2006,0,285.7637464796586
58,4,152254,27,1998,0,477.6035196504336
46,17,9415,11,2014,1,454.06668534893714
69,18,142157,24,2001,0,333.7430654613614
46,11,146080,4,2021,1,371.51684099533225
55,17,87638,23,2002,0,312.3303716438342
59,16,18452,11,2014,1,355.80342063582117
38,20,195147,0,2025,1,397.67022919490176
59,23,139192,19,2006,0,322.00026419115386
30,10,195457,27,1998,0,430.61921315196105
66,34,110205,15,2010,0,372.3955025794674
58,22,18170,29,1996,0,302.1429570412954
34,16,16259,11,2014,0,372.3634433131698
73,0,22099,8,2017,0,369.45270700408724
26,8,140721,12,2013,0,345.0681381109655
58,31,129394,16,2009,2,433.57567715919123
18,0,59258,16,2009,0,513.1515164873226
19,1,172109,3,2022,0,491.9422686908285
65,27,11805,13,2012,0,360.19841144121773
46,23,43147,18,2007,3,503.2373506113666
50,32,74280,6,2019,1,376.2558486417012
27,9,177125,26,1999,0,352.55071703229896
67,26,106777,2,2023,0,185.0180260710096
57,18,97841,0,2025,0,286.11316653431936
38,11,124726,11,2014,0,319.91851796703264
45,19,128359,14,2011,0,300.192643046221
28,0,76215,10,2015,0,399.01950613107726
72,20,112909,9,2016,0,259.9082481502976
51,0,95365,1,2024,0,377.4835756209636
25,7,10985,25,2000,1,474.4258296706355
39,21,12391,28,1997,0,276.00256756497504
25,7,4861,3,2022,1,353.07187987652236
66,21,194654,16,2009,1,450.4412449409129
32,14,183000,16,2009,0,367.03802301495017
34,16,34364,27,1998,0,354.9716846716638
40,22,82399,29,1996,0,329.6788226316629
41,23,42923,7,2018,2,383.2078444933417
62,17,138991,22,2003,0,331.5506017486883
36,18,186968,13,2012,1,431.9735876728603
22,4,85818,23,2002,0,484.6565942994315
49,17,178468,28,1997,0,397.3954144431582
61,7,165912,3,2022,0,310.2634244793789
18,0,173327,5,2020,0,530.8792867008294
40,22,71160,28,1997,0,358.1750172972491
54,6,128165,18,2007,2,448.2956371304105
25,7,139248,26,1999,0,367.14577547641824
30,12,33529,28,1997,1,475.7695708738301
25,7,187478,23,2002,0,353.8399979164193
74,8,144013,3,2022,3,516.0192584771778
40,8,1669,2,2023,2,436.85792079850563
60,7,117373,19,2006,0,373.8145323688227
18,0,44859,5,2020,0,427.3078802619683
62,17,55786,26,1999,1,471.1555473067077
68,4,182155,22,2003,1,526.389886207888
41,13,171148,6,2019,0,349.21932527288476
52,27,20323,13,2012,1,370.70293280197626
41,23,6021,11,2014,0,326.59959618832
34,3,39807,15,2010,0,384.49740622977066
22,4,128305,19,2006,0,480.67908557915246
37,19,50355,7,2018,2,428.61092577079364
38,20,113415,22,2003,0,333.98242361197066
57,27,175804,1,2024,0,284.96128692086006
48,11,8711,12,2013,2,499.34455027319086
63,1,194151,7,2018,1,430.359681270972
53,13,7904,24,2001,0,381.2064867278057
28,10,64033,20,2005,1,417.5853865622011
69,30,86478,19,2006,1,395.4848743675774
32,14,120035,15,2010,2,498.8204470584322
36,18,186168,3,2022,1,413.47492883786254
24,6,3093,28,1997,0,395.29628119203585
68,3,24918,15,2010,0,448.9406428495811
45,14,193708,19,2006,1,463.5874234569977
68,23,189878,5,2020,0,282.75018938527506
60,24,140466,26,1999,0,306.7413038607568
22,0,124501,3,2022,0,460.8640833764738
22,4,92510,15,2010,0,522.9068647249394
47,29,93708,22,2003,0,328.4172627225564
71,11,97819,22,2003,1,463.60170349381985
49,4,144352,20,2005,0,382.9009064586546
25,7,36303,12,2013,1,436.5082352548043
27,9,27453,4,2021,0,296.7810298708863
55,37,108886,14,2011,1,406.87634178738836
64,17,60695,25,2000,1,462.7694380988123
49,1,199521,7,2018,0,401.8836751616474
65,9,156837,6,2019,1,414.6242298252122
45,14,133412,13,2012,0,381.4819450930855
34,16,38057,6,2019,0,329.9471731749102
48,16,131669,21,2004,2,520.7031179242
25,3,189060,6,2019,1,466.2574769004553
57,6,94655,22,2003,0,329.4935209174764
42,24,15025,25,2000,0,276.41477290423467
26,8,7145,29,1996,0,339.1397701062422
19,1,101206,17,2008,0,514.9749721002266
32,5,186869,29,1996,0,375.1919515698856
67,37,41723,9,2016,0,284.76685365143885
20,2,73230,17,2008,0,533.0477579529994
66,14,135902,13,2012,0,343.0371515512139
53,13,155002,9,2016,0,340.403127087027
21,3,154824,6,2019,1,618.8023290931887
31,13,108138,29,1996,1,390.0364090448731
58,31,62040,25,2000,0,338.4966154674085
58,2,108668,6,2019,0,341.6590305790701
42,2,198768,6,2019,1,518.3724108337805
72,21,195720,4,2021,0,301.9873138493787
67,21,55030,0,2025,1,325.92305316145394
27,9,56815,13,2012,1,360.3089618234207
38,2,112789,17,2008,0,433.73667403085574
53,11,166762,12,2013,1,458.25171233971565
29,11,57923,24,2001,1,419.22443274017365
44,16,167644,7,2018,1,393.20762971945413
57,6,185102,7,2018,0,348.7558698002933
19,1,67904,9,2016,1,564.7641462598541
71,1,160275,16,2009,0,469.9207043125496
30,3,77088,5,2020,0,399.51203739230914
70,9,5608,14,2011,0,323.4210590460003
49,31,45667,14,2011,0,292.7145157437725
48,23,55547,24,2001,1,384.80111051844864
33,15,153557,15,2010,0,399.3533543873787
49,5,140934,7,2018,0,315.50086602378855
49,18,128391,18,2007,0,306.37412477822375
51,4,75948,19,2006,2,543.5246387708735
28,10,71880,14,2011,1,408.45639873755823
27,9,57560,2,2023,1,306.32184154353484
32,8,115063,5,2020,0,307.8269125817136
34,16,94218,29,1996,0,342.7549270298011
57,12,114462,24,2001,1,386.56614025586333
35,17,159487,7,2018,1,379.4477206274539
72,20,195595,15,2010,1,458.6918186491293
26,8,150395,14,2011,1,410.5942870474821
42,24,184286,12,2013,0,323.4479990148276
57,3,17997,25,2000,3,654.4983093656358
31,13,121266,19,2006,0,336.0059640705204
42,24,188075,14,2011,0,333.4181697569214
67,2,3679,17,2008,0,454.7716246874369
39,3,40308,12,2013,0,442.4566289896272
69,36,170914,23,2002,0,322.2559262391489
47,29,196480,7,2018,1,325.2841590669945
37,19,185010,13,2012,0,367.09949109718644
38,20,5695,27,1998,0,381.81480528770277
61,24,58499,10,2015,0,206.18071376476064
49,31,23382,5,2020,1,326.50760227887923
68,12,14235,29,1996,1,404.7583898078794
63,3,193295,23,2002,0,491.3510703122058
66,13,133438,24,2001,1,443.434434784809
73,12,158539,28,1997,0,335.45585620151223
38,20,190388,0,2025,0,365.8995760481843
52,5,112468,24,2001,1,343.9870827823756
49,16,6764,1,2024,1,378.3683096642024
47,29,113831,29,1996,1,393.66151451580043
72,39,61836,12,2013,0,361.05501396143427
56,34,31923,0,2025,1,330.82034594134757
66,16,95711,23,2002,0,325.06706414897
29,1,16292,23,2002,0,383.7491051535095
58,12,124913,26,1999,0,388.8068453921689
64,1,132686,3,2022,1,482.91334441419394
35,17,20939,23,2002,2,469.5457430703325
38,20,18800,22,2003,0,345.66569815820066
30,12,56440,28,1997,1,454.8991740281483
38,2,154318,1,2024,2,577.4720519201837
25,7,127521,20,2005,1,408.396635877642
63,11,183877,29,1996,0,356.7102264541602
57,23,121327,25,2000,2,409.4611877512736
63,4,49648,19,2006,0,442.6006458876708
24,6,115192,15,2010,0,420.2399160379243
40,22,187923,2,2023,0,284.80143164806395
61,38,162760,16,2009,0,359.9071099851068
49,12,93498,4,2021,0,302.4180539704744
28,10,29764,25,2000,1,425.683200531511
39,12,32470,7,2018,0,290.27899767464487
39,9,169573,11,2014,0,368.53166043017796
60,32,57207,24,2001,2,412.66679999742854
42,24,62157,22,2003,0,331.76904719210995
39,15,134288,11,2014,0,347.55159662470464
45,27,153144,26,1999,0,350.34466667999084
46,2,93778,0,2025,1,401.4079035797499
30,4,130016,0,2025,0,380.8712224781954
35,17,124288,14,2011,0,354.3623866135273
19,1,168204,16,2009,0,591.1591123991753
46,6,110573,1,2024,1,370.35417928962175
38,9,120730,16,2009,1,422.58048466191127
32,14,148933,19,2006,0,290.3955235486308
69,2,64186,25,2000,0,448.13259126873
44,7,4960,8,2017,0,260.3862668974775
67,30,18781,11,2014,0,341.61225879679716
48,10,31126,3,2022,1,357.81579501239645
32,6,153650,12,2013,0,331.2984499733601
68,1,106034,3,2022,0,357.4160227648301
40,5,17883,6,2019,1,314.99297869490226
41,23,29782,13,2012,0,343.7394753316093
61,19,56387,26,1999,0,329.52787581709777
30,12,148051,8,2017,1,328.76445644477116
39,15,33746,22,2003,0,364.82544401635295
60,24,66266,0,2025,0,268.72949531902594
54,11,56,0,2025,0,315.6050126618804
50,6,31457,19,2006,0,341.5830942383637
73,38,133315,3,2022,1,358.69959628649366
20,2,186103,0,2025,0,482.9546060129129
71,10,132773,21,2004,0,297.7233441432747
36,5,187453,9,2016,1,363.1708835821977
40,22,181510,1,2024,0,310.05564224793204
46,26,73839,26,1999,0,290.76609691211354
47,5,80636,20,2005,0,383.5015792872403
56,37,107697,23,2002,0,275.37962149488914
61,1,66483,14,2011,0,444.5466128770337
64,21,20505,2,2023,1,311.0085205578489
42,19,137625,24,2001,1,453.22601640952615
54,24,33525,22,2003,1,387.76893153759335
64,14,96008,8,2017,0,305.7751481105602
25,7,44348,16,2009,2,502.93200747087144
59,7,7273,20,2005,0,381.7996159524726
33,15,64236,27,1998,0,343.4758920635278
25,7,134607,12,2013,1,357.6900742047734
18,0,149749,2,2023,0,486.0013665951183
61,4,107157,3,2022,0,351.86265787449753
22,4,908,3,2022,0,526.7969777930562
20,2,108352,10,2015,0,431.9192493902881
18,0,95967,27,1998,0,506.07612438493095
21,3,88989,6,2019,0,472.33336419699424
57,29,35079,25,2000,1,395.4474855638213
52,30,111889,10,2015,0,282.6787115270152
49,9,49323,23,2002,1,397.20222487460273
59,14,176392,10,2015,0,295.19418393253625
51,17,89909,9,2016,2,399.6874372964501
60,22,46105,4,2021,0,224.50026213848236
42,24,161236,12,2013,1,471.7633661336622
27,9,132957,28,1997,3,521.2612962438369
38,20,188891,11,2014,0,370.6783750824141
63,34,1049,9,2016,1,344.77348779132643
56,33,53281,6,2019,0,270.15664246026813
44,26,43271,18,2007,1,354.8599194959288
44,1,66697,18,2007,0,409.54231470127667
19,1,197423,18,2007,1,664.8423160214952
58,12,36534,11,2014,0,337.36629420975174
65,15,93034,19,2006,0,356.7163971127996
30,4,58097,21,2004,1,465.699380586005
26,8,184885,14,2011,0,411.9132208833867
69,38,25037,4,2021,1,326.18060181846187
53,19,167079,23,2002,0,361.99536112705914
39,21,27278,29,1996,1,363.1309843737318
59,26,139344,13,2012,1,407.6235125362998
43,25,188255,11,2014,0,366.1022638029456
71,26,99173,28,1997,1,379.7991477165803
29,11,38294,20,2005,0,326.985905507904
34,6,73277,10,2015,0,317.0473113341637
31,13,193581,27,1998,1,455.8247843855551
31,4,4694,4,2021,0,412.3700708601896
74,22,58150,15,2010,0,309.37365126228025
51,27,67470,29,1996,0,361.01453289993617
70,33,21556,25,2000,0,316.34492871348704
74,14,195543,17,2008,0,348.3946471156017
37,19,180927,11,2014,0,478.40152612332423
28,10,49086,26,1999,0,301.5912443536256
33,15,149979,26,1999,1,354.6982776995832
68,18,179559,4,2021,1,333.7579253363235
48,8,160230,15,2010,1,537.5904640626455
72,28,151365,11,2014,1,473.57971320953556
23,5,176833,22,2003,0,478.69535120008277
73,3,99468,1,2024,0,373.0242607202795
36,2,33387,29,1996,0,421.52764493311787
54,28,171822,28,1997,3,493.36031485008925
21,3,68602,5,2020,0,493.764826400355
64,32,152328,22,2003,0,381.38579782524647
21,3,136666,20,2005,1,584.0672082220269
37,10,2460,24,2001,1,423.7704928151318
27,9,72356,29,1996,0,342.79757317822595
41,23,54698,3,2022,1,317.6652305977457
71,20,101746,29,1996,0,324.6270790929163
52,34,16191,29,1996,0,307.1303064839529
43,25,84631,12,2013,1,356.7946249829512
54,36,10529,9,2016,0,301.9272388552058
55,1,32175,16,2009,0,413.1707610718935
38,20,17675,13,2012,0,324.2236513143318
71,35,174230,23,2002,0,340.79360859007573
57,10,46798,14,2011,0,340.76103312583297
56,17,70910,7,2018,2,414.49845048681266
38,0,130400,22,2003,0,434.3126628102115
27,9,157048,23,2002,0,371.20077272083734
55,34,194188,17,2008,0,324.41762091694636
63,30,78678,2,2023,0,229.19652859728407
21,3,62821,24,2001,0,517.2421525381719
74,38,12204,16,2009,0,347.86059936166987
62,0,186737,23,2002,0,451.6857142551638
37,19,7394,23,2002,1,398.9460292069864
34,16,64814,6,2019,0,277.2829245333528
72,19,33593,12,2013,0,293.2849664699271
24,2,173036,29,1996,0,604.5435660331443
21,1,115064,26,1999,1,635.5410525067285
46,17,53365,15,2010,0,368.08890871033384
31,9,131515,4,2021,2,427.53208682930835
20,2,159252,3,2022,0,470.8392721004976
41,8,179863,25,2000,1,445.89470342665317
54,1,174737,9,2016,1,460.183814742502
33,15,103700,12,2013,0,332.4941948786474
72,37,97077,9,2016,0,257.67813330067605
69,30,134537,13,2012,0,343.64329104167456
21,3,68247,25,2000,1,681.6514495846278
73,11,182631,21,2004,0,353.33177714593813
41,23,156270,11,2014,1,404.78370785023117
51,20,54740,26,1999,0,351.5034621514082
47,5,153560,0,2025,0,300.5864131209419
35,2,169587,28,1997,0,456.9843660748279
36,9,27898,20,2005,0,355.54912701998575
48,4,132991,29,1996,0,411.65966135321094
36,18,181142,19,2006,1,474.2108599775766
66,20,62613,19,2006,0,345.00986171004394
63,25,96707,6,2019,0,184.0251019732023
36,18,111777,8,2017,0,271.1848939510537
39,21,47003,7,2018,1,366.9722177291326
41,7,48478,26,1999,1,429.6084618540208
62,4,145506,12,2013,1,411.2649657826007
29,11,177318,13,2012,1,410.09519465792783
47,15,167721,11,2014,1,477.0546069368417
55,0,59030,7,2018,0,342.71536345934555
70,15,184133,20,2005,0,298.43273224915265
48,30,133071,21,2004,2,466.4817170156909
53,2,145921,17,2008,0,435.71612624723053
36,18,52800,15,2010,0,320.12062681332674
65,12,5445,28,1997,2,520.3507690716993
62,15,149112,10,2015,0,276.2576797686726
53,20,195387,15,2010,2,512.6128553155985
47,1,246,13,2012,0,399.4291378088653
72,26,31153,2,2023,1,267.1358227011912
66,37,5212,20,2005,0,322.8812330167033
72,25,134411,1,2024,0,285.6031524743443
50,32,56238,2,2023,0,256.24417072752215
35,17,150466,3,2022,0,351.18760120784555
69,10,53871,21,2004,0,297.26622083945176
66,7,100672,4,2021,0,320.58241315799916
45,7,34607,9,2016,1,369.76194482971
64,32,52055,19,2006,0,289.7793643247029
28,6,104509,28,1997,0,357.42346401875267
74,37,135467,1,2024,2,351.552377609588
71,20,127378,11,2014,1,447.1533271141258
62,7,146362,26,1999,1,429.81155067787836
50,20,87687,4,2021,0,310.90928053567836
34,16,65078,4,2021,0,286.1288349209138
23,5,134763,26,1999,0,454.5054548735901
21,3,138542,22,2003,0,553.6113160618529
37,19,134913,0,2025,2,468.20678101446634
65,8,102652,3,2022,0,283.64138788471763
64,14,63197,26,1999,0,369.5561115730545
44,26,55773,20,2005,0,352.3632147176266
32,14,148848,23,2002,1,406.70867812065757
23,5,118943,11,2014,1,559.6628604460777
64,28,27584,11,2014,0,315.26594019359453
31,13,135372,15,2010,0,314.4403865609202
28,10,3338,23,2002,0,323.7010417789881
56,19,62601,16,2009,0,301.6975669122435
26,8,136559,20,2005,1,412.83284698738385
43,21,36282,9,2016,0,265.19449301294975
33,6,115447,16,2009,1,419.6517094471964
22,4,95798,16,2009,1,661.8510635979698
74,39,130963,17,2008,0,310.0070007239772
69,28,108611,1,2024,1,315.9861206807228
27,9,159876,24,2001,0,373.5148438389213
67,37,140987,3,2022,0,214.39951463791857
20,2,11158,18,2007,1,641.5039583455026
30,12,10547,10,2015,0,295.4762257511872
60,30,88713,16,2009,1,375.0099528455767
66,13,2459,11,2014,1,407.9770518441902
47,29,159840,1,2024,1,360.2215529948099
71,8,63146,5,2020,1,320.64724366574046
62,26,103577,8,2017,0,269.9675832823501
23,5,181942,4,2021,2,559.3790312866379
34,12,107761,19,2006,0,346.0478740126434
62,25,103727,28,1997,1,342.1511276031395
68,28,50460,20,2005,0,324.8569362120115
70,27,82970,8,2017,2,378.64215964613925
36,18,191889,27,1998,1,416.5356220372845
59,7,169319,28,1997,1,483.7900668859414
52,22,15419,22,2003,1,357.1697621828816
63,28,35577,7,2018,0,259.2414015191084
43,4,2921,19,2006,0,437.94650860711977
68,6,135748,26,1999,0,377.20140345415894
22,4,180756,7,2018,2,679.0236646566076
46,26,144535,21,2004,1,375.9445445145323
54,1,156546,20,2005,1,566.9390658148042
37,19,40935,28,1997,0,382.8978426699345
66,8,125534,27,1998,1,416.66031950175466
38,20,198077,22,2003,0,393.6520924342627
27,0,189668,5,2020,0,368.58169943075984
22,4,72828,2,2023,1,494.63090309329397
53,9,123649,4,2021,1,376.64693781023595
23,5,89062,8,2017,1,425.79221041529144
43,2,55152,6,2019,0,332.26928604424563
21,3,96491,27,1998,1,640.2425930660015
56,5,86569,3,2022,1,355.5765327665843
56,1,72467,6,2019,0,366.82710848445294
67,17,183648,4,2021,1,357.5027229856208
52,22,197699,10,2015,2,388.46786741161253
18,0,156844,28,1997,0,618.1685694034909
41,11,147435,14,2011,1,394.2598244693359
74,21,159562,1,2024,0,290.9012248475733
53,35,190076,12,2013,0,348.67089016413917
23,5,122537,21,2004,0,399.15117426434745
58,38,53806,15,2010,0,351.0839953708716
71,23,131332,6,2019,3,432.22508923445065
63,19,75992,7,2018,1,352.90756109164096
61,0,22320,5,2020,0,392.04339865508666
74,0,78971,23,2002,0,441.3539983923223
48,16,173217,6,2019,0,389.00972647111996
37,0,194760,17,2008,0,442.28903123011605
41,23,48581,29,1996,0,376.2983250918183
42,2,93645,21,2004,0,433.38420781806275
53,10,20754,24,2001,1,464.71210329043254
38,20,69837,27,1998,0,374.5741173103291
47,21,138279,21,2004,2,415.4405707936355
41,23,158992,19,2006,0,316.538725321241
61,12,123746,6,2019,0,245.8763184086518
59,0,114780,2,2023,0,299.68265614914316
47,23,87081,4,2021,0,251.6320270406584
39,9,24016,0,2025,0,338.0101499586619
45,27,60522,14,2011,1,357.6561851935472
24,6,120896,25,2000,0,410.95716341762295
52,27,185140,2,2023,0,317.9890883085519
72,35,112099,7,2018,0,244.1540049545122
45,15,151174,24,2001,0,434.71695354318354
31,13,104429,8,2017,0,292.14997535263075
73,15,1924,14,2011,1,441.9206590173611
27,9,85015,9,2016,0,293.99797783188535
33,14,104987,1,2024,0,300.7373142681943
33,15,54333,19,2006,0,378.812574766567
71,14,177171,4,2021,0,336.88051282088213
48,30,188418,18,2007,0,386.36383043604377
59,10,126372,12,2013,0,321.5014866359906
42,0,181134,10,2015,0,357.0291155084363
30,12,131378,0,2025,0,247.52021151511008
23,5,88495,21,2004,0,468.89897185884934
61,3,69767,29,1996,0,441.0476534766666
26,4,104332,14,2011,0,406.0308621206317
62,34,143279,25,2000,0,319.46265935964567
53,12,39426,17,2008,0,377.0832982666807
73,9,6336,15,2010,0,339.29303678281633
60,10,112200,8,2017,0,247.1984165954156
37,17,17256,0,2025,0,247.58083894102862
35,17,180889,10,2015,0,297.16000382461925
